"@xml:id"	"Map"	"Election / Signing Date"	"Election Type"	"Parliament"	"Province / Treaty #"	"Riding / Place of Negotiation "	"Place of Signing"	"Last Name"	"First Name"	"Middle Name (s)"	"Occupation"	"Party"	"Votes"	"Votes (%)"	"Elected"	"Treaty Signatories"	"Latitude / Longitude"	"Comments"
"OUTR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"OUTREMONT"		"RINFRET"	"Charles"		"lawyer"	"Liberal"	14836	56.04	1		"45.5156, -73.60676"	
"OUTR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"OUTREMONT"		"BENDER"	"Basil"		"administrator"	"Progressive Conservative"	3750	14.17	0		"45.5156, -73.60676"	
"OUTR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"OUTREMONT"		"GOYER"	"Cyril"		"pharmacist"	"Bloc populaire canadien"	3259	12.31	0		"45.5156, -73.60676"	
"OUTR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"OUTREMONT"		"CALLAGHAN"	"Stuart Cotton"		"lawyer"	"Independent Liberal"	1762	6.66	0		"45.5156, -73.60676"	
"OUTR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"OUTREMONT"		"ROSENSTEIN"			"lawyer"	"Co-operative Commonwealth Federation"	1639	6.19	0		"45.5156, -73.60676"	
"OUTR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"OUTREMONT"		"PARTRIDGE"			"housewife"	"Labour Progressive Party"	1227	4.63	0		"45.5156, -73.60676"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PONTIAC"		"MCDONALD"			"merchant"	"Liberal"	13325	41.38	1		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PONTIAC"		"MCCOOL"			"farmer and lumberman"	"Progressive Conservative"	6136	19.06	0		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PONTIAC"		"CAOUETTE"			"manager"	"Social Credit Party of Canada"	5852	18.17	0		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PONTIAC"		"RIOUX"			"surgeon"	"Bloc populaire canadien"	4433	13.77	0		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PONTIAC"		"TITLEY"			"teacher"	"Co-operative Commonwealth Federation"	2453	7.62	0		"46.76244, -77.28332"	
"PORT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PORTNEUF"		"GAUTHIER"			"physician"	"Liberal"	8994	52.57	1		"46.96531, -71.8945"	
"PORT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PORTNEUF"		"MAGNAN"			"agronomist"	"Independent"	7021	41.04	0		"46.96531, -71.8945"	
"PORT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"PORTNEUF"		"DUSSAULT"			"stone cutter"	"Social Credit Party of Canada"	1094	6.39	0		"46.96531, -71.8945"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"ST-LAURENT"			"Minister of Justice"	"Liberal"	17965	59.76	1		"46.83418, -71.23578"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"DORION"			"lawyer"	"Independent"	7197	23.94	0		"46.83418, -71.23578"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"MERCIER"			"journalist"	"Social Credit Party of Canada"	2816	9.37	0		"46.83418, -71.23578"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"THÉRIEN"			"pharmacist"	"Bloc populaire canadien"	1463	4.87	0		"46.83418, -71.23578"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"LATOUCHE"			"technician"	"Independent"	280	0.93	0		"46.83418, -71.23578"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"PERRON"			"business agent"	"Co-operative Commonwealth Federation"	231	0.77	0		"46.83418, -71.23578"	
"EQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC EAST"		"DE CROISELLES"			"agent"	"Labour Progressive Party"	109	0.36	0		"46.83418, -71.23578"	
"SQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC SOUTH"		"POWER"			"lawyer"	"Liberal"	14091	70.58	1		"46.79709, -71.23784"	
"SQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC SOUTH"		"PLANTE"			"teacher"	"Independent"	3457	17.32	0		"46.79709, -71.23784"	
"SQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC SOUTH"		"TARDIVEL"			"accountant"	"Independent"	1486	7.44	0		"46.79709, -71.23784"	
"SQUE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC SOUTH"		"LALIBERTÉ"			"construction worker"	"Social Credit Party of Canada"	931	4.66	0		"46.79709, -71.23784"	
"WSQU"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC WEST AND SOUTH"		"PARENT"			"lawyer"	"Independent Liberal"	10541	52.53	1		"46.80893, -71.27577"	
"WSQU"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC WEST AND SOUTH"		"PARENT"			"accountant"	"Independent"	4991	24.87	0		"46.80893, -71.27577"	
"WSQU"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC WEST AND SOUTH"		"BOUCHARD"			"mechanic"	"Social Credit Party of Canada"	3876	19.32	0		"46.80893, -71.27577"	
"WSQU"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC WEST AND SOUTH"		"COULOMBE"			"city employee"	"Labour"	423	2.11	0		"46.80893, -71.27577"	
"WSQU"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUEBEC WEST AND SOUTH"		"LEPINAY"			"manufacturer's agent"	"Co-operative Commonwealth Federation"	236	1.18	0		"46.80893, -71.27577"	
"QUEB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUÉBEC-MONTMORENCY"		"LACROIX"			"architect"	"Independent Liberal"	11561	51.58	1		"46.92025, -71.37542"	
"QUEB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUÉBEC-MONTMORENCY"		"GARNEAU"			"insurance broker"	"Progressive Conservative"	5642	25.17	0		"46.92025, -71.37542"	
"QUEB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"QUÉBEC-MONTMORENCY"		"BÉLAIR"			"travelling salesman"	"Social Credit Party of Canada"	5211	23.25	0		"46.92025, -71.37542"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHELIEU-VERCHÈRES"		"CARDIN"	"Brooke"		"lawyer"	"Independent"	12873	76.18	1		"45.8709, -73.10301"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHELIEU-VERCHÈRES"		"BOURRET"	"Ross"		"shoemaker"	"Progressive Conservative"	3080	18.23	0		"45.8709, -73.10301"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHELIEU-VERCHÈRES"		"BIGNELL"			"technician"	"Social Credit Party of Canada"	945	5.59	0		"45.8709, -73.10301"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHMOND-WOLFE"		"MULLINS"			"insurance agent"	"Liberal"	8459	52.98	1		"45.67452, -71.99203"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHMOND-WOLFE"		"LAFRANCE"			"travelling salesman"	"Bloc populaire canadien"	5088	31.87	0		"45.67452, -71.99203"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHMOND-WOLFE"		"MARCOTTE"			"conductor"	"Independent"	1271	7.96	0		"45.67452, -71.99203"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RICHMOND-WOLFE"		"PELLETIER"			"day-worker"	"Social Credit Party of Canada"	1147	7.18	0		"45.67452, -71.99203"	
"RIMO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RIMOUSKI"		"BELZILE"			"notary"	"Liberal"	10730	54.61	1		"48.11843, -68.49426"	
"RIMO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RIMOUSKI"		"D'ANJOU"			"insurance broker"	"Independent"	8084	41.14	0		"48.11843, -68.49426"	
"RIMO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"RIMOUSKI"		"COUTURE"			"agent"	"Social Credit Party of Canada"	834	4.24	0		"48.11843, -68.49426"	
"SHEF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHEFFORD"		"BOIVIN"			"manager"	"Liberal"	7413	47.37	1		"45.51212, -72.52075"	
"SHEF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHEFFORD"		"TÉTREAULT"			"notary"	"Bloc populaire canadien"	4212	26.92	0		"45.51212, -72.52075"	
"SHEF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHEFFORD"		"DELANEY"	"Thomas"		"attorney"	"Independent Progressive Conservative"	3446	22.02	0		"45.51212, -72.52075"	
"SHEF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHEFFORD"		"BRODEUR"			"day-worker"	"Social Credit Party of Canada"	578	3.69	0		"45.51212, -72.52075"	
"SHER"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHERBROOKE"		"GINGUES"			"merchant"	"Liberal"	9552	40.39	1		"45.40616, -71.88903"	
"SHER"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHERBROOKE"		"BASSETT"			"soldier"	"Progressive Conservative"	6158	26.04	0		"45.40616, -71.88903"	
"SHER"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHERBROOKE"		"OLIVIER"			"dentist"	"Bloc populaire canadien"	3427	14.49	0		"45.40616, -71.88903"	
"SHER"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHERBROOKE"		"LABRECQUE"			"trader"	"Independent"	3110	13.15	0		"45.40616, -71.88903"	
"SHER"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHERBROOKE"		"GAUTHIER"			"garment worker"	"Social Credit Party of Canada"	1118	4.73	0		"45.40616, -71.88903"	
"SHER"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"SHERBROOKE"		"PÉPIN"			"barber"	"Co-operative Commonwealth Federation"	283	1.2	0		"45.40616, -71.88903"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST-MAURICE-LAFLÈCHE"		"HAMEL"			"lawyer"	"Bloc populaire canadien"	9779	40.52	1		"46.97275, -72.61962"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST-MAURICE-LAFLÈCHE"		"CRÈTE"			"optometrist"	"Liberal"	9323	38.63	0		"46.97275, -72.61962"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST-MAURICE-LAFLÈCHE"		"BILODEAU"			"wholesale grocer"	"Independent Liberal"	4352	18.03	0		"46.97275, -72.61962"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST-MAURICE-LAFLÈCHE"		"LAMBERT"			"accountant"	"Social Credit Party of Canada"	681	2.82	0		"46.97275, -72.61962"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANN"		"HEALY"			"manager"	"Liberal"	11007	69.94	1		"45.49208, -73.55689"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANN"		"CLARKE"			"soldier"	"Independent Progressive Conservative"	2381	15.13	0		"45.49208, -73.55689"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANN"		"ROSE"			"pipefitter"	"Co-operative Commonwealth Federation"	1375	8.74	0		"45.49208, -73.55689"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANN"		"LAVERY"			"lawyer"	"Independent"	751	4.77	0		"45.49208, -73.55689"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANN"		"GRACE"			"housewife"	"Social Credit Party of Canada"	224	1.42	0		"45.49208, -73.55689"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANTOINE-WESTMOUNT"		"ABBOTT"			"lawyer"	"Liberal"	13648	46.39	1		"45.48763, -73.60221"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANTOINE-WESTMOUNT"		"PRICE"			"milkman"	"Progressive Conservative"	13588	46.19	0		"45.48763, -73.60221"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANTOINE-WESTMOUNT"		"FLANAGAN"			"dentist"	"Co-operative Commonwealth Federation"	1982	6.74	0		"45.48763, -73.60221"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. ANTOINE-WESTMOUNT"		"WISDOM"			"accountant"	"Independent"	200	0.68	0		"45.48763, -73.60221"	
"STDE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. DENIS"		"DENIS"			"lawyer"	"Liberal"	21201	58.99	1		"45.54362, -73.62397"	
"STDE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. DENIS"		"POULIN"			"publicist"	"Bloc populaire canadien"	10149	28.24	0		"45.54362, -73.62397"	
"STDE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. DENIS"		"FOURNIER"			"labour organizer"	"Independent"	4057	11.29	0		"45.54362, -73.62397"	
"STDE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. DENIS"		"ROBERGE"			"draftsman"	"Social Credit Party of Canada"	534	1.49	0		"45.54362, -73.62397"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"BONNIER"			"funeral director"	"Liberal"	19137	60.53	1		"45.47674, -73.5847"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"LAFAILLE"			"insurance broker"	"Bloc populaire canadien"	8601	27.21	0		"45.47674, -73.5847"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"LAMONTAGNE"			"insurance agent"	"Progressive Conservative"	1902	6.02	0		"45.47674, -73.5847"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"CHABOT"			"operator"	"Co-operative Commonwealth Federation"	941	2.98	0		"45.47674, -73.5847"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"TAILLEFER"			"pensioner"	"Independent"	377	1.19	0		"45.47674, -73.5847"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"LÉGARÉ"			"superintendent"	"Social Credit Party of Canada"	334	1.06	0		"45.47674, -73.5847"	
"STHE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HENRY"		"BOURDEAU"	"Mark"		"trainman"	"Independent"	322	1.02	0		"45.47674, -73.5847"	
"STHY"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HYACINTHE-BAGOT"		"FONTAINE"			"butcher"	"Liberal"	12781	58.34	1		"45.63516, -72.95471"	
"STHY"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HYACINTHE-BAGOT"		"CYR"			"architect"	"Progressive Conservative"	7197	32.85	0		"45.63516, -72.95471"	
"STHY"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HYACINTHE-BAGOT"		"BEAUREGARD"	"Charles"		"physician"	"Independent"	884	4.04	0		"45.63516, -72.95471"	
"STHY"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HYACINTHE-BAGOT"		"MARCOTTE"			"farmer, trader"	"Independent"	441	2.01	0		"45.63516, -72.95471"	
"STHY"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HYACINTHE-BAGOT"		"LASSONDE"			"manufacturer"	"Independent Progressive Conservative"	346	1.58	0		"45.63516, -72.95471"	
"STHY"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. HYACINTHE-BAGOT"		"BLANCHETTE"			"salesman"	"Social Credit Party of Canada"	258	1.18	0		"45.63516, -72.95471"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"BEAUDRY"			"publisher"	"Liberal"	23970	58.15	1		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"DUHAMEL"			"journalist"	"Bloc populaire canadien"	12932	31.37	0		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"JEANNOTTE"			"notary"	"Independent"	2040	4.95	0		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"ROCHON"			"insurance agent"	"Co-operative Commonwealth Federation"	619	1.5	0		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"MATHIEU"			"manager"	"Independent Liberal"	585	1.42	0		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"COTÉ"			"glazier contractor"	"Social Credit Party of Canada"	549	1.33	0		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"LOISELLE"			"lawyer"	"Independent Liberal"	342	0.83	0		"45.52156, -73.56402"	
"STJA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JAMES"		"DUGAS"			"manufacturer"	"Independent"	186	0.45	0		"45.52156, -73.56402"	
"STJO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JOHNS-IBERVILLE-NAPIERVILLE"		"COTÉ"			"lawyer"	"Liberal"	10866	64.91	1		"45.20719, -73.2788"	
"STJO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JOHNS-IBERVILLE-NAPIERVILLE"		"SIGNORI"			"teacher"	"Bloc populaire canadien"	3256	19.45	0		"45.20719, -73.2788"	
"STJO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JOHNS-IBERVILLE-NAPIERVILLE"		"GRÉGOIRE"			"manufacturer"	"Independent"	1369	8.18	0		"45.20719, -73.2788"	
"STJO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. JOHNS-IBERVILLE-NAPIERVILLE"		"MARTEL"			"merchant"	"Independent Liberal"	1250	7.47	0		"45.20719, -73.2788"	
"STLA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. LAWRENCE-ST. GEORGE"		"CLAXTON"			"lawyer"	"Liberal"	10301	50.86	1		"45.50243, -73.57509"	
"STLA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. LAWRENCE-ST. GEORGE"		"PHELAN"	"Léonide"		"publisher"	"Progressive Conservative"	6171	30.47	0		"45.50243, -73.57509"	
"STLA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. LAWRENCE-ST. GEORGE"		"WILKS"			"manager"	"Co-operative Commonwealth Federation"	1454	7.18	0		"45.50243, -73.57509"	
"STLA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. LAWRENCE-ST. GEORGE"		"GARNEAU"			"insurance agent"	"Bloc populaire canadien"	1193	5.89	0		"45.50243, -73.57509"	
"STLA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. LAWRENCE-ST. GEORGE"		"MCCUTCHEON"			"soldier"	"Labour Progressive Party"	871	4.3	0		"45.50243, -73.57509"	
"STLA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. LAWRENCE-ST. GEORGE"		"ROUTHIER"			"travelling salesman"	"Independent"	263	1.3	0		"45.50243, -73.57509"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. MARY"		"FAUTEUX"			"manufacturer"	"Liberal"	18237	54.38	1		"45.53016, -73.55303"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. MARY"		"HOUDE"			"agent"	"Independent"	14275	42.57	0		"45.53016, -73.55303"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. MARY"		"ST-VINCENT"	"George"		"worker"	"Co-operative Commonwealth Federation"	369	1.1	0		"45.53016, -73.55303"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. MARY"		"FOISY"	"Pickard"		"machinist"	"Social Credit Party of Canada"	348	1.04	0		"45.53016, -73.55303"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. MARY"		"NAUD"			"publicist"	"Independent"	190	0.57	0		"45.53016, -73.55303"	
"STMA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"ST. MARY"		"PÉRILLARD"	"William"		"merchant"	"Independent"	117	0.35	0		"45.53016, -73.55303"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"STANSTEAD"		"HACKETT"	"W."		"lawyer"	"Progressive Conservative"	5028	36.81	1		"45.12398, -72.02086"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"STANSTEAD"		"CHOQUETTE"	"A."		"farmer"	"Bloc populaire canadien"	4553	33.33	0		"45.12398, -72.02086"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"STANSTEAD"		"CARRIÈRE"	"Eric"		"clerk"	"Liberal"	3545	25.95	0		"45.12398, -72.02086"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"STANSTEAD"		"BÉGIN"	"Albert"		"farmer"	"Social Credit Party of Canada"	365	2.67	0		"45.12398, -72.02086"	
"STAN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"STANSTEAD"		"WITHALL"	"Leith"		"teacher"	"Co-operative Commonwealth Federation"	169	1.24	0		"45.12398, -72.02086"	
"TEMI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TÉMISCOUATA"		"POULIOT"			"lawyer"	"Independent Liberal"	10325	77.43	1		"47.80577, -69.15893"	
"TEMI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TÉMISCOUATA"		"BOUCHARD"	"George"		"lecturer"	"Social Credit Party of Canada"	1907	14.3	0		"47.80577, -69.15893"	
"TEMI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TÉMISCOUATA"		"SEIGNEUR"	"John"		"tinsmith"	"Independent Progressive Conservative"	1102	8.26	0		"47.80577, -69.15893"	
